Dataset Size,Known Datasets,Training Size,Eval Size,F1,P-value,TPR,FPR,AUC,Chunk-level AUC,Seed
500,1000,2000,2000,82.06316857219728,-16.527960006728904,99.9,34.699999999999996,0.748626,0.49192507360355814,670487
500,1000,2000,2000,94.23223383828037,-13.39522923680454,99.8,11.3,0.946539,0.5021917214875805,116739
500,1000,2000,2000,33.33333333333333,inf,0.0,0.0,0.028646000000000015,0.49204822629765954,26225
500,1000,2000,2000,96.59629336347282,-21.369982931231558,99.9,6.7,0.9770930000000001,0.5108332246145315,777572
500,1000,2000,2000,91.30429319108563,-6.118627125605268,98.6,15.9,0.9437719999999999,0.5074998008370667,288389
500,900,2000,2000,86.99016436097823,-16.58277893426195,99.9,25.5,0.809292,0.491738926300896,670487
500,900,2000,2000,92.36149429272965,-10.889012733070587,99.5,14.7,0.925985,0.5005008392989128,116739
500,900,2000,2000,33.33333333333333,inf,0.0,0.0,0.03490300000000002,0.49395258513198653,26225
500,900,2000,2000,97.14784305631133,-25.74739056019674,99.9,5.6000000000000005,0.977792,0.5078546909346353,777572
500,900,2000,2000,91.87073464472101,-5.700946636307263,97.89999999999999,14.099999999999998,0.950539,0.5051238334415672,288389
500,800,2000,2000,87.72321428571429,-15.745713315159769,99.9,24.099999999999998,0.828832,0.4945633937848851,670487
500,800,2000,2000,93.92850539121123,-9.975174326318927,99.9,12.0,0.9418489999999999,0.4969804321753745,116739
500,800,2000,2000,33.33333333333333,inf,0.0,0.0,0.03454000000000001,0.4929850521444241,26225
500,800,2000,2000,96.74677198450163,-24.118809243809167,99.9,6.4,0.975544,0.5096491217636075,777572
500,800,2000,2000,92.86893708996388,-6.091677644132116,99.5,13.700000000000001,0.9601919999999999,0.5056580130737641,288389
500,700,2000,2000,87.25880240356855,-13.606348419369137,99.7,24.8,0.845347,0.49357219086668486,670487
500,700,2000,2000,92.81428520102037,-11.978250794894489,99.9,14.2,0.9317279999999999,0.4987618439752111,116739
500,700,2000,2000,33.33333333333333,inf,0.0,0.0,0.041328000000000004,0.49442401545285214,26225
500,700,2000,2000,95.3434517289939,-22.264399011235792,99.1,8.4,0.9672010000000001,0.5090343680407254,777572
500,700,2000,2000,93.08661568797191,-5.225030053706427,97.5,11.3,0.960683,0.5072738055526922,288389
500,600,2000,2000,87.25561952286766,-12.783622984786103,99.8,24.9,0.844365,0.4965253028798997,670487
500,600,2000,2000,92.36039629439013,-9.340958882310947,99.6,14.799999999999999,0.927102,0.49743104608580224,116739
500,600,2000,2000,33.33333333333333,inf,0.0,0.0,0.036661,0.49370254284977433,26225
500,600,2000,2000,94.43524086759108,-22.020141061089426,99.6,10.7,0.953655,0.5064012263424091,777572
500,600,2000,2000,94.738623588855,-7.419056617640533,99.4,9.9,0.965025,0.5078339552027445,288389
500,500,2000,2000,87.39040987498022,-10.306231466263029,98.8,23.7,0.8415330000000001,0.49604820914291625,670487
500,500,2000,2000,92.1025660372613,-9.549368970548068,99.9,15.6,0.9188569999999999,0.4966561941954337,116739
500,500,2000,2000,33.33333333333333,inf,0.0,0.0,0.02792900000000002,0.49386783041924853,26225
500,500,2000,2000,94.33316809252683,-21.016121242547335,99.8,11.1,0.96004,0.5088159400394956,777572
500,500,2000,2000,95.64481624253267,-8.49206174839984,99.1,7.8,0.9755640000000001,0.5088108783500433,288389
500,400,2000,2000,85.84584804754166,-11.038600049824783,99.5,27.3,0.8268420000000001,0.49658586505058366,670487
500,400,2000,2000,90.97934799836015,-9.718416789020019,99.9,17.8,0.9171830000000001,0.49694568995972377,116739
500,400,2000,2000,33.42201520907484,-3.4204108907897375,99.9,99.9,0.03155300000000002,0.49603825216222214,26225
500,400,2000,2000,94.28738082424076,-17.250464699541602,99.0,10.4,0.9507350000000001,0.5085885868994681,777572
500,400,2000,2000,94.18546365914787,-7.392256184250206,99.2,10.8,0.9684269999999999,0.5068631080105614,288389
500,300,2000,2000,86.49905188830554,-3.4058440026707597,98.9,25.5,0.845321,0.49568172282236067,670487
500,300,2000,2000,92.50953463347369,-6.22445560040009,99.9,14.799999999999999,0.9365339999999999,0.4972851211383399,116739
500,300,2000,2000,33.33333333333333,inf,0.0,0.0,0.03901,0.4975371412670918,26225
500,300,2000,2000,89.79876565064374,-13.980275767357254,90.9,11.3,0.93397,0.5081488635048615,777572
500,300,2000,2000,93.58522034768106,-8.620091077839664,98.4,11.200000000000001,0.962315,0.5067647466268581,288389
500,200,2000,2000,86.9574628052975,-6.392353641459982,99.3,25.0,0.842803,0.49419482606806225,670487
500,200,2000,2000,92.26098763868661,-4.543949574296613,99.4,14.799999999999999,0.9304790000000001,0.49748734261098065,116739
500,200,2000,2000,33.33333333333333,inf,0.0,0.0,0.040850000000000004,0.4972404519584961,26225
500,200,2000,2000,73.77875295365772,-12.691484623734562,80.7,32.9,0.808998,0.509146797048265,777572
500,200,2000,2000,94.3402524998679,-6.167529515756785,98.5,9.8,0.9684459999999999,0.5059464967664717,288389
500,100,2000,2000,88.47045402138427,0.2857481061416973,99.2,22.0,0.8613410000000001,0.4937194718630067,670487
500,100,2000,2000,88.17914801710216,-4.072304535174006,92.4,16.0,0.9115400000000001,0.49734556734612684,116739
500,100,2000,2000,33.33333333333333,inf,0.0,0.0,0.06510700000000001,0.4962940550326218,26225
500,100,2000,2000,33.44434824928323,-4.730411816295061,0.1,0.0,0.23798000000000002,0.5082480408652155,777572
500,100,2000,2000,83.90563992002959,-5.153997828697111,78.7,10.8,0.91423,0.5073362204906138,288389
500,90,2000,2000,87.84826261669262,-3.0085098322694623,97.1,21.2,0.871765,0.49380437144247535,670487
500,90,2000,2000,88.84330319274144,-3.646281881519074,91.3,13.600000000000001,0.925448,0.49785664549704006,116739
500,90,2000,2000,33.33333333333333,inf,0.0,0.0,0.07072600000000001,0.49579829454169905,26225
500,90,2000,2000,33.33333333333333,inf,0.0,0.0,0.11208100000000001,0.5084490399112267,777572
500,90,2000,2000,87.92500173484157,-4.112125255129903,83.39999999999999,7.5,0.937518,0.5065611935635257,288389
500,80,2000,2000,87.443634475159,-2.6520022966855996,94.19999999999999,19.2,0.8632249999999999,0.49406491467976843,670487
500,80,2000,2000,89.37552120084675,-3.0234604943354095,94.19999999999999,15.4,0.918645,0.49791341480924767,116739
500,80,2000,2000,33.33333333333333,inf,0.0,0.0,0.07459300000000002,0.4957984806209858,26225
500,80,2000,2000,33.55517117865669,-3.6011342508051625,0.2,0.0,0.153692,0.5075657182430606,777572
500,80,2000,2000,92.39753680192382,-3.162726155462702,94.19999999999999,9.4,0.9594010000000001,0.506651622138828,288389
500,70,2000,2000,88.01133181006726,-2.3000444751171933,96.7,20.5,0.868705,0.49427848264340046,670487
500,70,2000,2000,65.10774519890856,-3.3314355160031073,42.0,7.3,0.704047,0.498036277496598,116739
500,70,2000,2000,33.33333333333333,inf,0.0,0.0,0.078282,0.49611981091163065,26225
500,70,2000,2000,33.863751359578,-3.168026363284869,0.5,0.1,0.188506,0.5075098936805125,777572
500,70,2000,2000,89.89595838335335,-2.962163939493201,87.9,8.1,0.952006,0.506945987118121,288389
500,60,2000,2000,87.23746357150036,-1.902475848119877,94.3,19.7,0.8558600000000001,0.49439754347399234,670487
500,60,2000,2000,56.12076862071527,-2.7895601140126445,26.6,3.6999999999999997,0.621685,0.4978286874173762,116739
500,60,2000,2000,33.33333333333333,inf,0.0,0.0,0.063455,0.49640492863683666,26225
500,60,2000,2000,34.83604953906861,-2.7893936349829636,1.5,0.6,0.23835499999999998,0.5069100636186683,777572
500,60,2000,2000,91.83852292286026,-2.0362081789771596,95.6,11.899999999999999,0.9560779999999999,0.5064741362962588,288389
500,50,2000,2000,88.94490752718026,-1.2461631963186217,98.8,20.7,0.8759779999999999,0.4942668154128942,670487
500,50,2000,2000,45.80249454675661,-2.3091989128466857,13.200000000000001,2.1999999999999997,0.463521,0.49767730719878905,116739
500,50,2000,2000,33.33333333333333,inf,0.0,0.0,0.127316,0.49593930591696267,26225
500,50,2000,2000,33.643264059915204,-9.4917000560148,99.9,99.7,0.092472,0.5069970937985613,777572
500,50,2000,2000,93.330188993859,-0.7093252778182592,98.8,12.1,0.9630440000000001,0.5063456042476868,288389
500,40,2000,2000,90.04248539564524,-1.0502089052084662,97.7,17.5,0.892718,0.49484319230576757,670487
500,40,2000,2000,85.84778871698703,-1.4982452475170218,84.6,12.9,0.8985660000000001,0.497151291761172,116739
500,40,2000,2000,33.33333333333333,inf,0.0,0.0,0.201366,0.49545377810475244,26225
500,40,2000,2000,33.33333333333333,inf,0.0,0.0,0.068743,0.5074574318601406,777572
500,40,2000,2000,94.14176185260523,1.425107508876152,97.89999999999999,9.6,0.9653240000000001,0.5062672688704513,288389
500,30,2000,2000,88.54990036647887,-0.744847309105769,98.0,20.7,0.8802349999999999,0.4952465693881065,670487
500,30,2000,2000,91.01926568198014,-0.9440883161692776,96.89999999999999,14.799999999999999,0.9262630000000001,0.4968415118962971,116739
500,30,2000,2000,71.35489092503242,3.2427925622730855,61.5,18.2,0.7457550000000001,0.4954108867830771,26225
500,30,2000,2000,33.59814393531928,-8.088102931753726,99.7,99.7,0.05340099999999999,0.507587518377694,777572
500,30,2000,2000,93.93062503777684,1.9820951646153564,99.6,11.700000000000001,0.961313,0.5066509126690054,288389
500,20,2000,2000,89.03251354320318,-0.40038806835327884,99.5,21.2,0.880391,0.49547497846067695,670487
500,20,2000,2000,84.58612751476329,-0.7381474240852969,81.6,12.4,0.8820840000000001,0.49663617382992276,116739
500,20,2000,2000,33.33333333333333,2.3625306866219415,0.0,0.0,0.11384300000000001,0.49544227307306876,26225
500,20,2000,2000,33.33333333333333,inf,0.0,0.0,0.071827,0.5078497724766664,777572
500,20,2000,2000,93.98112480739599,1.5842848688392794,99.6,11.600000000000001,0.961548,0.5066326526069345,288389
500,10,2000,2000,89.30346376043795,0.17474321477331128,98.9,20.1,0.884043,0.49546716018827575,670487
500,10,2000,2000,41.191222570532915,-0.44533731270699506,8.1,1.9,0.31516400000000006,0.4966213474668895,116739
500,10,2000,2000,33.33333333333333,inf,0.0,0.0,0.044941000000000016,0.49534127920021587,26225
500,10,2000,2000,33.33333333333333,inf,0.0,0.0,0.064483,0.5076979205142131,777572
500,10,2000,2000,93.47491758318978,0.7411651697751022,99.7,12.7,0.956665,0.5067871485697502,288389
