Dataset Size,Known Datasets,Training Size,Eval Size,F1,P-value,TPR,FPR,AUC,Chunk-level AUC,Seed
40,1000,2000,2000,39.444903049234895,-22.85701282390208,99.9,94.19999999999999,0.46908399999999995,0.49192507360355814,670487
40,1000,2000,2000,55.73871996484663,-3.078756122540971,83.2,66.3,0.605197,0.5021917214875805,116739
40,1000,2000,2000,34.333464929596,-2.5049016983364063,99.1,98.9,0.37516700000000003,0.49204822629765954,26225
40,1000,2000,2000,60.252747567141185,-3.702214591181967,75.7,53.5,0.6351070000000001,0.5108332246145315,777572
40,1000,2000,2000,57.294375114183595,-1.3349285608826806,74.9,57.99999999999999,0.6103890000000001,0.5074998008370667,288389
40,900,2000,2000,43.73145571230563,-21.275809347473608,99.9,89.8,0.488877,0.491738926300896,670487
40,900,2000,2000,48.53658100442168,-11.136312461331055,99.4,84.3,0.584787,0.5005008392989128,116739
40,900,2000,2000,33.33333333333333,inf,0.0,0.0,0.377143,0.49395258513198653,26225
40,900,2000,2000,59.78785457661656,-3.441478320956638,66.3,46.400000000000006,0.634978,0.5078546909346353,777572
40,900,2000,2000,55.4971020006967,-2.4496972128681858,87.8,69.5,0.605802,0.5051238334415672,288389
40,800,2000,2000,48.62604117693499,-5.208430875231162,95.3,82.5,0.529702,0.4945633937848851,670487
40,800,2000,2000,47.67688737923175,-12.48967913812441,99.7,85.39999999999999,0.56759,0.4969804321753745,116739
40,800,2000,2000,35.27265101214156,-1.9079482410370783,97.7,97.7,0.39397,0.4929850521444241,26225
40,800,2000,2000,61.296129612961295,-3.119000958071119,60.3,37.7,0.654528,0.5096491217636075,777572
40,800,2000,2000,53.327546392529754,-2.7033997753135983,89.2,73.4,0.602093,0.5056580130737641,288389
40,700,2000,2000,44.075777321729056,-15.490078112699473,99.8,89.4,0.4854,0.49357219086668486,670487
40,700,2000,2000,47.356565003623835,-12.855545199072335,99.8,85.8,0.571527,0.4987618439752111,116739
40,700,2000,2000,33.33333333333333,inf,0.0,0.0,0.38657199999999997,0.49442401545285214,26225
40,700,2000,2000,61.06581455752701,-3.448173674903765,65.8,43.5,0.650338,0.5090343680407254,777572
40,700,2000,2000,50.202335925913246,-4.263628932095425,95.6,80.7,0.592406,0.5072738055526922,288389
40,600,2000,2000,43.54281080982856,-15.73016184238417,99.9,90.0,0.486157,0.4965253028798997,670487
40,600,2000,2000,54.13777816040996,-2.2400850196797712,83.3,68.8,0.5876589999999999,0.49743104608580224,116739
40,600,2000,2000,33.88219713628507,-2.894889307200694,99.5,99.4,0.358719,0.49370254284977433,26225
40,600,2000,2000,59.28583028918356,-3.063681369745542,65.8,46.9,0.622078,0.5064012263424091,777572
40,600,2000,2000,56.22780060585326,-3.239567075087601,89.60000000000001,69.5,0.6223519999999999,0.5078339552027445,288389
40,500,2000,2000,43.982156724436244,-14.928439561497365,99.8,89.5,0.502193,0.49604820914291625,670487
40,500,2000,2000,47.46795228449571,-5.7120385202482415,97.8,84.89999999999999,0.563113,0.4966561941954337,116739
40,500,2000,2000,35.76878827432144,-2.2623678122553104,97.6,97.2,0.39179299999999995,0.49386783041924853,26225
40,500,2000,2000,58.46099241799272,-3.300815239268186,69.8,51.9,0.619693,0.5088159400394956,777572
40,500,2000,2000,60.03281516228781,-1.162191747423526,64.2,44.0,0.630356,0.5088108783500433,288389
40,400,2000,2000,43.007711533657464,-11.783355555049708,99.7,90.5,0.5156529999999999,0.49658586505058366,670487
40,400,2000,2000,53.17333333333334,-1.3436614277737111,81.10000000000001,68.89999999999999,0.5575950000000001,0.49694568995972377,116739
40,400,2000,2000,37.77428440427065,-2.172876256728904,96.0,94.8,0.402756,0.49603825216222214,26225
40,400,2000,2000,57.9777702404572,-2.2275764093985617,60.3,44.3,0.605931,0.5085885868994681,777572
40,400,2000,2000,54.3251458145075,-2.8305714327567406,87.8,71.2,0.599637,0.5068631080105614,288389
40,300,2000,2000,49.687318502910706,-0.37518503906393685,88.7,78.10000000000001,0.5174650000000001,0.49568172282236067,670487
40,300,2000,2000,45.00440088936449,-8.363300424994291,99.8,88.4,0.5333969999999999,0.4972851211383399,116739
40,300,2000,2000,35.364838797759965,-2.6270727053553924,98.5,97.8,0.38518600000000003,0.4975371412670918,26225
40,300,2000,2000,50.719212974370556,-7.670464596986375,92.7,78.7,0.5912980000000001,0.5081488635048615,777572
40,300,2000,2000,51.751142858471574,-4.855530435512134,95.89999999999999,78.9,0.608654,0.5067647466268581,288389
40,200,2000,2000,45.00440088936449,-9.565545073549544,99.8,88.4,0.509158,0.49419482606806225,670487
40,200,2000,2000,46.4622632801279,-7.856441859623068,99.8,86.8,0.565244,0.49748734261098065,116739
40,200,2000,2000,34.65706946478887,-2.6711776996988386,99.1,98.6,0.421701,0.4972404519584961,26225
40,200,2000,2000,54.27213044227194,-8.100807203263722,93.10000000000001,74.2,0.6156969999999999,0.509146797048265,777572
40,200,2000,2000,49.417408811584075,-6.967680650553579,99.7,83.39999999999999,0.606934,0.5059464967664717,288389
40,100,2000,2000,44.10705715537395,-1.4815741545730685,99.9,89.4,0.517474,0.4937194718630067,670487
40,100,2000,2000,45.67880458723315,-8.397462658822715,99.9,87.7,0.550416,0.49734556734612684,116739
40,100,2000,2000,34.692989911475266,-2.4957976224186034,98.8,98.5,0.410791,0.4962940550326218,26225
40,100,2000,2000,56.93445604905255,-2.8756441941463198,63.3,49.1,0.587962,0.5082480408652155,777572
40,100,2000,2000,59.28802271780196,-2.518770024132425,79.7,58.199999999999996,0.637946,0.5073362204906138,288389
40,90,2000,2000,45.68070239967067,-3.7791568515114595,97.7,86.9,0.513058,0.49380437144247535,670487
40,90,2000,2000,47.7107574121223,-7.82476434950502,99.8,85.39999999999999,0.551142,0.49785664549704006,116739
40,90,2000,2000,34.333464929596,-2.7649933463323744,99.1,98.9,0.391251,0.49579829454169905,26225
40,90,2000,2000,57.2965410198226,-3.5651836732691864,58.199999999999996,43.6,0.595108,0.5084490399112267,777572
40,90,2000,2000,60.60771922840888,-1.933553595666989,80.80000000000001,56.8,0.6440270000000001,0.5065611935635257,288389
40,80,2000,2000,45.74885776155364,-6.852043326124961,99.0,87.3,0.517458,0.49406491467976843,670487
40,80,2000,2000,55.933315124518856,-0.4771817035164647,68.89999999999999,55.7,0.564905,0.49791341480924767,116739
