Dataset Size,Known Datasets,Training Size,Eval Size,F1,P-value,TPR,FPR,AUC,Chunk-level AUC,Seed
60,1000,2000,2000,42.84771178648056,-17.04446454114117,99.8,90.7,0.486475,0.49192507360355814,670487
60,1000,2000,2000,53.805841171738734,-13.777636226746079,99.9,78.2,0.615634,0.5021917214875805,116739
60,1000,2000,2000,33.90509619523826,-3.0603744425879618,99.6,99.4,0.35389499999999996,0.49204822629765954,26225
60,1000,2000,2000,62.875805763761264,-5.062213664249141,78.60000000000001,51.2,0.681525,0.5108332246145315,777572
60,1000,2000,2000,59.48602332153348,-1.8460711574866622,77.60000000000001,56.3,0.64927,0.5074998008370667,288389
60,900,2000,2000,46.552267607691185,-15.521216150891872,99.8,86.7,0.48310200000000003,0.491738926300896,670487
60,900,2000,2000,54.24772797039864,-13.688251415321963,99.8,77.60000000000001,0.624551,0.5005008392989128,116739
60,900,2000,2000,33.33333333333333,inf,0.0,0.0,0.355259,0.49395258513198653,26225
60,900,2000,2000,62.23024369897766,-6.961369930324202,86.0,57.9,0.6835920000000001,0.5078546909346353,777572
60,900,2000,2000,58.75707735609345,-2.0872545002209764,81.39999999999999,60.3,0.633786,0.5051238334415672,288389
60,800,2000,2000,48.9687330701958,-13.144832894935409,99.4,83.8,0.531864,0.4945633937848851,670487
60,800,2000,2000,54.48617980190623,-12.481025415384229,99.8,77.3,0.6065159999999999,0.4969804321753745,116739
60,800,2000,2000,33.33333333333333,inf,0.0,0.0,0.342596,0.4929850521444241,26225
60,800,2000,2000,62.49285640405744,-6.830562828487522,84.8,56.599999999999994,0.689133,0.5096491217636075,777572
60,800,2000,2000,57.7676090828385,-3.3301447585419153,92.7,69.1,0.6508750000000001,0.5056580130737641,288389
60,700,2000,2000,48.674636371946704,-14.926026838053591,99.8,84.3,0.52202,0.49357219086668486,670487
60,700,2000,2000,52.47125699266631,-12.831115137114164,99.8,79.80000000000001,0.592573,0.4987618439752111,116739
60,700,2000,2000,33.33333333333333,inf,0.0,0.0,0.35723099999999997,0.49442401545285214,26225
60,700,2000,2000,55.58772822487297,-20.40706692923714,99.6,75.8,0.6585310000000001,0.5090343680407254,777572
60,700,2000,2000,59.00206068589709,-2.201062012296268,83.39999999999999,61.3,0.6372230000000001,0.5072738055526922,288389
60,600,2000,2000,48.76153472559495,-14.769855200321283,99.8,84.2,0.5256730000000001,0.4965253028798997,670487
60,600,2000,2000,53.768133034555966,-12.056164052901956,99.8,78.2,0.6172829999999999,0.49743104608580224,116739
60,600,2000,2000,33.42201520907484,-3.9330088825541454,99.9,99.9,0.316032,0.49370254284977433,26225
60,600,2000,2000,57.960496688093386,-20.123622306554925,99.8,72.8,0.661909,0.5064012263424091,777572
60,600,2000,2000,59.709943870949175,-3.1130058856648652,89.1,64.0,0.658811,0.5078339552027445,288389
60,500,2000,2000,48.1507138720602,-13.955338295590552,99.8,84.89999999999999,0.508646,0.49604820914291625,670487
60,500,2000,2000,50.931933353808354,-9.885646922602103,99.9,81.69999999999999,0.5789749999999999,0.4966561941954337,116739
60,500,2000,2000,33.33333333333333,inf,0.0,0.0,0.327199,0.49386783041924853,26225
60,500,2000,2000,54.53005996641318,-17.345930325328716,99.5,77.10000000000001,0.643667,0.5088159400394956,777572
60,500,2000,2000,59.46568401658221,-3.6922313541988903,87.3,63.2,0.662438,0.5088108783500433,288389
60,400,2000,2000,47.62937675304572,-9.525062727610765,99.3,85.3,0.526735,0.49658586505058366,670487
60,400,2000,2000,51.61061762095481,-9.373587956566496,99.7,80.80000000000001,0.58736,0.49694568995972377,116739
60,400,2000,2000,33.68559545030133,-3.4641433202527296,99.6,99.6,0.352915,0.49603825216222214,26225
60,400,2000,2000,55.19753825952074,-16.131343476028928,99.6,76.3,0.6375890000000001,0.5085885868994681,777572
60,400,2000,2000,55.245630122477415,-4.404412963017772,95.39999999999999,74.1,0.6342150000000001,0.5068631080105614,288389
60,300,2000,2000,51.037994516255395,-1.8789758082944785,89.9,76.9,0.5213559999999999,0.49568172282236067,670487
60,300,2000,2000,51.158549689898635,-7.030041854052489,99.6,81.3,0.5674359999999999,0.4972851211383399,116739
60,300,2000,2000,33.95085306850014,-3.723859894713561,99.8,99.4,0.349631,0.4975371412670918,26225
60,300,2000,2000,52.60523119760655,-16.606261591285623,99.5,79.5,0.6243390000000001,0.5081488635048615,777572
60,300,2000,2000,59.978102839176906,-3.504968451895835,87.9,62.8,0.6752100000000001,0.5067647466268581,288389
60,200,2000,2000,48.062968164794,-10.380310393603633,99.8,85.0,0.5167200000000001,0.49419482606806225,670487
60,200,2000,2000,52.36825735359459,-6.711994761163709,99.3,79.7,0.5993620000000001,0.49748734261098065,116739
60,200,2000,2000,35.43851594668656,-2.5414049089042514,98.8,97.8,0.36385,0.4972404519584961,26225
60,200,2000,2000,55.97265670258371,-13.137324233591444,99.0,75.0,0.631514,0.509146797048265,777572
60,200,2000,2000,56.41192996396038,-4.538519262035012,96.1,72.89999999999999,0.6638710000000001,0.5059464967664717,288389
60,100,2000,2000,48.587618002355484,-0.5099775980874421,99.8,84.39999999999999,0.546884,0.4937194718630067,670487
60,100,2000,2000,52.81836458058685,-7.439236691420777,99.2,79.10000000000001,0.596596,0.49734556734612684,116739
60,100,2000,2000,33.53273512794949,-3.65326610448383,99.9,99.8,0.376521,0.4962940550326218,26225
60,100,2000,2000,53.30310813118342,-9.73136738215407,97.1,77.5,0.613347,0.5082480408652155,777572
60,100,2000,2000,61.089191355574755,-3.642761650317803,89.9,62.4,0.686056,0.5073362204906138,288389
60,90,2000,2000,50.52352594332542,-7.030424541949084,99.7,82.1,0.545674,0.49380437144247535,670487
60,90,2000,2000,55.043404106443916,-7.138479368618036,99.2,76.3,0.612692,0.49785664549704006,116739
