Dataset Size,Known Datasets,Training Size,Eval Size,F1,P-value,TPR,FPR,AUC,Chunk-level AUC,Seed
80,600,2000,2000,52.77463779358852,-11.659940951823152,99.3,79.2,0.53627,0.4965253028798997,670487
80,600,2000,2000,58.99716325562523,-10.152430176508005,99.6,71.3,0.645305,0.49743104608580224,116739
80,600,2000,2000,33.33333333333333,inf,0.0,0.0,0.303918,0.49370254284977433,26225
80,600,2000,2000,61.186757328969954,-18.633316416158237,99.8,68.4,0.6730539999999999,0.5064012263424091,777572
80,600,2000,2000,64.57625373288025,-2.6689498159483462,82.6,51.4,0.697499,0.5078339552027445,288389
80,500,2000,2000,52.225116678104676,-11.54342736241056,99.8,80.10000000000001,0.530982,0.49604820914291625,670487
80,500,2000,2000,54.48617980190623,-8.57775701880012,99.8,77.3,0.600873,0.4966561941954337,116739
80,500,2000,2000,33.59814393531928,-2.936080544478205,99.7,99.7,0.288014,0.49386783041924853,26225
80,500,2000,2000,61.46005995415271,-18.031339875422844,99.6,67.9,0.6803669999999999,0.5088159400394956,777572
80,500,2000,2000,64.63679080432117,-3.520946929787401,84.8,53.0,0.7144809999999999,0.5088108783500433,288389
80,400,2000,2000,52.5161118767888,-11.153160016309968,99.7,79.7,0.562447,0.49658586505058366,670487
80,400,2000,2000,55.081925900344864,-8.288669602454043,99.3,76.3,0.604061,0.49694568995972377,116739
80,400,2000,2000,33.33333333333333,inf,0.0,0.0,0.311843,0.49603825216222214,26225
80,400,2000,2000,59.356996909592695,-15.868989023616182,99.4,70.7,0.6629860000000001,0.5085885868994681,777572
80,400,2000,2000,60.68028077478045,-4.556357354045445,94.89999999999999,66.2,0.6896329999999999,0.5068631080105614,288389
80,300,2000,2000,49.07312790002346,-8.585115865607396,99.7,83.8,0.5317859999999999,0.49568172282236067,670487
80,300,2000,2000,55.74314251639832,-7.418636983178126,99.6,75.6,0.60644,0.4972851211383399,116739
80,300,2000,2000,33.90509619523826,-3.2913915128944655,99.6,99.4,0.313579,0.4975371412670918,26225
80,300,2000,2000,58.478088078284465,-15.096737424765331,98.5,71.39999999999999,0.66517,0.5081488635048615,777572
80,300,2000,2000,63.1102096010818,-4.860943571418698,93.4,61.6,0.708095,0.5067647466268581,288389
80,200,2000,2000,55.47146550391895,-8.306159341428678,99.3,75.8,0.5534319999999999,0.49419482606806225,670487
80,200,2000,2000,57.12190450303682,-6.674066549567917,99.4,73.7,0.634111,0.49748734261098065,116739
80,200,2000,2000,34.27191977086809,-3.1213750541949374,99.3,99.0,0.335144,0.4972404519584961,26225
80,200,2000,2000,62.90458175704078,-7.565155273543629,86.7,57.3,0.682864,0.509146797048265,777572
80,200,2000,2000,64.62834944708524,-2.3295623117511295,84.0,52.400000000000006,0.7132210000000001,0.5059464967664717,288389
80,100,2000,2000,54.28571428571429,-1.0143700329085061,99.9,77.60000000000001,0.564373,0.4937194718630067,670487
80,100,2000,2000,56.73617720861815,-6.631415809441738,99.0,74.0,0.626249,0.49734556734612684,116739
80,100,2000,2000,33.620711135474544,-3.4677722497841277,99.8,99.7,0.33035299999999995,0.4962940550326218,26225
80,100,2000,2000,59.148306456998554,-9.62682716795297,95.89999999999999,69.0,0.662311,0.5082480408652155,777572
80,100,2000,2000,65.59323417320165,-2.499255892030993,72.5,41.0,0.711669,0.5073362204906138,288389
80,90,2000,2000,55.898181818181826,-6.788151679186868,99.6,75.4,0.570807,0.49380437144247535,670487
80,90,2000,2000,57.944996300823504,-6.950665125687348,99.2,72.5,0.6441809999999999,0.49785664549704006,116739
80,90,2000,2000,34.96521030527173,-2.0512240927174084,98.6,98.2,0.34137700000000004,0.49579829454169905,26225
80,90,2000,2000,60.32000000000001,-8.93250002073157,87.8,62.2,0.649076,0.5084490399112267,777572
80,90,2000,2000,61.53310044290961,-3.8604849557207346,91.7,62.9,0.68623,0.5065611935635257,288389
80,80,2000,2000,52.18358194619914,-6.083949882355296,98.8,79.7,0.532304,0.49406491467976843,670487
80,80,2000,2000,58.83528603290252,-4.398678892132166,96.7,69.89999999999999,0.653706,0.49791341480924767,116739
80,80,2000,2000,33.92798149983483,-2.8442315148990183,99.7,99.4,0.349668,0.4957984806209858,26225
80,80,2000,2000,59.233293568199365,-8.709406736725551,90.0,65.3,0.638807,0.5075657182430606,777572
80,80,2000,2000,63.246805587431986,-2.2719475447765554,87.2,57.099999999999994,0.691236,0.506651622138828,288389
80,70,2000,2000,53.29077144335946,-5.876080849379468,99.6,78.7,0.540989,0.49427848264340046,670487
80,70,2000,2000,58.373880052564054,-5.460121257728158,93.5,68.7,0.639603,0.498036277496598,116739
80,70,2000,2000,33.70827860174236,-2.470902519655974,99.7,99.6,0.329979,0.49611981091163065,26225
80,70,2000,2000,61.54920619212408,-6.306500175513719,80.0,54.6,0.6440629999999999,0.5075098936805125,777572
80,70,2000,2000,65.21832191780821,-1.9463610625288046,83.0,50.6,0.718572,0.506945987118121,288389
80,60,2000,2000,53.701745232689845,-4.756170989712898,99.2,78.0,0.5518109999999999,0.49439754347399234,670487
80,60,2000,2000,59.53649984007683,-5.854048068511497,96.5,68.8,0.654493,0.4978286874173762,116739
80,60,2000,2000,34.7040264109154,-2.90675182490612,98.4,98.4,0.327065,0.49640492863683666,26225
80,60,2000,2000,61.04440431645053,-6.2633727835741775,88.3,61.4,0.6339789999999998,0.5069100636186683,777572
80,60,2000,2000,62.001534756952715,-1.7438128331272489,87.6,59.4,0.6825,0.5064741362962588,288389
80,50,2000,2000,52.77463779358852,-3.7997342506248346,99.3,79.2,0.5495070000000001,0.4942668154128942,670487
80,50,2000,2000,59.795302540348395,-5.102039589725316,93.60000000000001,66.7,0.641905,0.49767730719878905,116739
80,50,2000,2000,33.33333333333333,inf,0.0,0.0,0.324287,0.49593930591696267,26225
80,50,2000,2000,61.743300559090045,-5.065322731750573,68.30000000000001,44.5,0.61148,0.5069970937985613,777572
80,50,2000,2000,63.577925667019166,-0.8567145335804875,90.5,58.9,0.708216,0.5063456042476868,288389
80,40,2000,2000,52.77220145996009,-2.927540885994764,98.0,78.60000000000001,0.553857,0.49484319230576757,670487
80,40,2000,2000,57.90851452654625,-3.8717945141065577,98.0,71.89999999999999,0.6191460000000001,0.497151291761172,116739
80,40,2000,2000,34.54938301622202,-1.8888803690406908,99.1,98.7,0.348009,0.49545377810475244,26225
80,40,2000,2000,53.33669337615965,-4.384879354405992,31.1,18.5,0.509707,0.5074574318601406,777572
80,40,2000,2000,61.956236553497405,-0.4140825628518743,94.39999999999999,64.0,0.695387,0.5062672688704513,288389
80,30,2000,2000,52.78735832892005,-2.3931773320725056,98.9,79.0,0.5522819999999999,0.4952465693881065,670487
80,30,2000,2000,58.97725268912007,-2.6601019822801035,97.39999999999999,70.1,0.6461370000000001,0.4968415118962971,116739
80,30,2000,2000,33.33333333333333,inf,0.0,0.0,0.362409,0.4954108867830771,26225
80,30,2000,2000,47.75321839041379,-3.3070230544056556,19.6,11.799999999999999,0.467271,0.507587518377694,777572
80,30,2000,2000,63.72919660170472,0.7461816505304997,92.30000000000001,59.9,0.701313,0.5066509126690054,288389
80,20,2000,2000,53.84386437304388,-1.4389782295812046,97.7,77.10000000000001,0.55777,0.49547497846067695,670487
80,20,2000,2000,58.10664873566029,-1.8035320492953746,89.7,66.8,0.6174109999999999,0.49663617382992276,116739
80,20,2000,2000,34.441515025682556,-2.5910409717986767,99.1,98.8,0.34108299999999997,0.49544227307306876,26225
80,20,2000,2000,39.71014492753624,-6.232292125879912,95.0,92.5,0.390717,0.5078497724766664,777572
80,20,2000,2000,64.13551258628934,1.5366367551569868,79.5,49.7,0.7041630000000001,0.5066326526069345,288389
80,10,2000,2000,54.889393157564946,-0.6957047500369887,98.8,76.3,0.564794,0.49546716018827575,670487
80,10,2000,2000,59.519386536067906,-1.0272407862750859,62.3,43.2,0.568447,0.4966213474668895,116739
80,10,2000,2000,33.90509619523826,-3.093674749235825,99.6,99.4,0.34195,0.49534127920021587,26225
80,10,2000,2000,33.77264147819464,-4.931730514089011,99.5,99.5,0.379595,0.5076979205142131,777572
80,10,2000,2000,66.15366436651776,2.0449835109622487,62.5,30.099999999999998,0.720007,0.5067871485697502,288389
