Dataset Size,Known Datasets,Training Size,Eval Size,F1,P-value,TPR,FPR,AUC,Chunk-level AUC,Seed
10,80,2000,2000,51.8095862689931,-0.49593231795865117,71.89999999999999,65.0,0.536772,0.506651622138828,288389
10,70,2000,2000,43.68031797422978,-1.5037954453617794,90.60000000000001,86.5,0.48432400000000003,0.49427848264340046,670487
10,70,2000,2000,48.29536820661328,-2.4881361723581588,87.8,79.5,0.5363009999999999,0.498036277496598,116739
10,70,2000,2000,36.414068499857436,-2.119597651703935,97.7,96.6,0.474664,0.49611981091163065,26225
10,70,2000,2000,49.945185700152415,-2.7787985303884173,78.7,72.3,0.535088,0.5075098936805125,777572
10,70,2000,2000,54.88803517913038,-0.4575743663315953,71.7,59.699999999999996,0.571672,0.506945987118121,288389
10,60,2000,2000,47.68586149164974,-0.4206771212595217,80.5,76.6,0.5038830000000001,0.49439754347399234,670487
10,60,2000,2000,37.60283557570446,-7.396218670966323,99.5,95.89999999999999,0.49859600000000004,0.4978286874173762,116739
10,60,2000,2000,33.84099476069783,-3.643653488707827,99.8,99.5,0.451329,0.49640492863683666,26225
10,60,2000,2000,51.02471658702401,-1.6814774798159247,68.8,64.1,0.525577,0.5069100636186683,777572
10,60,2000,2000,53.632305194805184,-0.13237360157800307,66.3,57.699999999999996,0.5414490000000001,0.5064741362962588,288389
10,50,2000,2000,50.12990022876098,0.09698929379898696,70.1,66.5,0.50471,0.4942668154128942,670487
10,50,2000,2000,51.24202196950266,-0.8881488012714821,64.0,60.099999999999994,0.519002,0.49767730719878905,116739
10,50,2000,2000,36.43777872417705,-1.8131817905310643,97.0,96.39999999999999,0.4690869999999999,0.49593930591696267,26225
10,50,2000,2000,45.40397111501417,-5.105468370417074,91.5,84.8,0.52611,0.5069970937985613,777572
10,50,2000,2000,53.96473445253932,-0.36359289134733486,79.4,66.60000000000001,0.568879,0.5063456042476868,288389
10,40,2000,2000,37.47400837380804,-5.851718152398749,99.8,96.1,0.490808,0.49484319230576757,670487
10,40,2000,2000,45.35002259566373,-1.957930484696852,91.10000000000001,84.7,0.518244,0.497151291761172,116739
10,40,2000,2000,33.53273512794949,-3.3204423116801194,99.9,99.8,0.452746,0.49545377810475244,26225
10,40,2000,2000,53.54810503593191,-2.86814455440255,65.0,56.8,0.536256,0.5074574318601406,777572
10,40,2000,2000,48.38562308985624,-0.4753431704855361,82.89999999999999,76.9,0.526296,0.5062672688704513,288389
10,30,2000,2000,49.52000862905835,-0.09942662171813275,80.2,73.8,0.520884,0.4952465693881065,670487
10,30,2000,2000,49.185190437361875,-0.4411017904294763,79.0,73.6,0.5131570000000001,0.4968415118962971,116739
10,30,2000,2000,41.51592739050671,-0.8491647754341026,90.8,89.1,0.45642800000000006,0.4954108867830771,26225
10,30,2000,2000,53.095064400171346,-2.357680312238757,67.0,59.199999999999996,0.546587,0.507587518377694,777572
10,30,2000,2000,51.806006493506494,0.4581380348762655,77.60000000000001,68.8,0.538879,0.5066509126690054,288389
10,20,2000,2000,48.69152565856701,-0.23240042425549443,80.2,75.0,0.518128,0.49547497846067695,670487
10,20,2000,2000,37.706009235423736,-4.3150608675053,99.5,95.8,0.502841,0.49663617382992276,116739
10,20,2000,2000,35.501369784792594,-2.7945670875948725,98.2,97.6,0.465781,0.49544227307306876,26225
10,20,2000,2000,55.04857835491328,-2.138032251499715,59.9,49.6,0.55161,0.5078497724766664,777572
10,20,2000,2000,53.10181381420084,0.8162847505247423,69.1,60.8,0.544684,0.5066326526069345,288389
10,10,2000,2000,43.59233604702343,-0.4021450379376499,92.4,87.3,0.515089,0.49546716018827575,670487
10,10,2000,2000,52.42001805034262,-0.029356722912776453,48.4,43.4,0.532921,0.4966213474668895,116739
10,10,2000,2000,33.90509619523826,-3.0773555687567735,99.6,99.4,0.45648700000000003,0.49534127920021587,26225
10,10,2000,2000,54.01264677234083,-2.320175206135286,56.89999999999999,48.8,0.532694,0.5076979205142131,777572
10,10,2000,2000,50.946741295526046,0.41055422237464617,80.2,71.7,0.542254,0.5067871485697502,288389
