Dataset Size,Known Datasets,Training Size,Eval Size,F1,P-value,TPR,FPR,AUC,Chunk-level AUC,Seed
200,30,2000,2000,78.07935222672066,1.1975044946805378,97.6,39.900000000000006,0.8342719999999999,0.5066509126690054,288389
200,20,2000,2000,70.92134912251205,-0.5121285418164192,95.8,50.8,0.682723,0.49547497846067695,670487
200,20,2000,2000,71.61133259264099,-1.2256254699020392,86.6,42.199999999999996,0.7318259999999999,0.49663617382992276,116739
200,20,2000,2000,33.33333333333333,inf,0.0,0.0,0.224978,0.49544227307306876,26225
200,20,2000,2000,33.33333333333333,inf,0.0,0.0,0.227371,0.5078497724766664,777572
200,20,2000,2000,78.58031249291548,0.3721597185828938,99.6,40.699999999999996,0.8449180000000001,0.5066326526069345,288389
200,10,2000,2000,71.32157090501273,-0.12006219250410045,98.4,52.1,0.704771,0.49546716018827575,670487
200,10,2000,2000,54.07635381593715,-0.6641175212663514,28.499999999999996,12.3,0.476491,0.4966213474668895,116739
200,10,2000,2000,33.33333333333333,inf,0.0,0.0,0.213862,0.49534127920021587,26225
200,10,2000,2000,33.59814393531928,-4.441100074547352,99.7,99.7,0.23344600000000001,0.5076979205142131,777572
200,10,2000,2000,78.30486621850719,0.6651384818829563,96.89999999999999,38.9,0.85614,0.5067871485697502,288389
