Dataset Size,Known Datasets,Training Size,Eval Size,F1,P-value,TPR,FPR,AUC,Chunk-level AUC,Seed
90,80,2000,2000,61.70301001646137,-8.121764785941357,87.2,59.599999999999994,0.642025,0.5075657182430606,777572
90,80,2000,2000,63.34833997171659,-3.023033570056654,93.5,61.3,0.7086549999999999,0.506651622138828,288389
90,70,2000,2000,56.74180176178844,-5.015240561131411,99.4,74.2,0.5607030000000001,0.49427848264340046,670487
90,70,2000,2000,60.367461352724064,-6.300502129423714,95.8,67.2,0.658091,0.498036277496598,116739
90,70,2000,2000,33.33333333333333,inf,0.0,0.0,0.320823,0.49611981091163065,26225
90,70,2000,2000,61.45505836447644,-7.088078892908367,86.2,59.3,0.653597,0.5075098936805125,777572
90,70,2000,2000,67.5220300001906,-1.888147010615573,80.80000000000001,44.7,0.742935,0.506945987118121,288389
90,60,2000,2000,56.499523566210485,-3.991402843450396,98.4,74.0,0.565789,0.49439754347399234,670487
90,60,2000,2000,61.9523576147055,-5.7418442941644585,96.3,65.2,0.666435,0.4978286874173762,116739
90,60,2000,2000,33.59814393531928,-3.53671419940433,99.7,99.7,0.31044099999999997,0.49640492863683666,26225
90,60,2000,2000,62.35262984207795,-6.106773310255285,86.0,57.699999999999996,0.646639,0.5069100636186683,777572
90,60,2000,2000,63.99588112880112,-1.1688409432005802,81.69999999999999,51.7,0.699618,0.5064741362962588,288389
90,50,2000,2000,54.28928653684354,-4.06237626002075,99.7,77.5,0.547868,0.4942668154128942,670487
90,50,2000,2000,61.189166109559366,-4.689607408989757,91.2,63.1,0.6392950000000001,0.49767730719878905,116739
90,50,2000,2000,33.33333333333333,inf,0.0,0.0,0.301219,0.49593930591696267,26225
90,50,2000,2000,60.80334618279407,-5.092070383553406,64.3,42.6,0.590109,0.5069970937985613,777572
90,50,2000,2000,66.35989102265931,-0.4147871074159332,86.8,51.6,0.727073,0.5063456042476868,288389
90,40,2000,2000,54.92386605898659,-3.400042545381673,99.5,76.6,0.567856,0.49484319230576757,670487
90,40,2000,2000,58.6793654234349,-3.6509176823979397,97.2,70.39999999999999,0.6298320000000001,0.497151291761172,116739
90,40,2000,2000,34.380348890988365,-1.9099712772681003,99.3,98.9,0.34811499999999995,0.49545377810475244,26225
90,40,2000,2000,49.5740415053529,-4.1650791023499485,21.7,11.200000000000001,0.493529,0.5074574318601406,777572
90,40,2000,2000,62.19887749980617,-0.6372927888650454,96.39999999999999,64.9,0.705387,0.5062672688704513,288389
90,30,2000,2000,54.14046313446713,-2.289272241121442,99.1,77.4,0.5578110000000001,0.4952465693881065,670487
90,30,2000,2000,60.683901052825405,-1.9654985216116505,95.39999999999999,66.5,0.659369,0.4968415118962971,116739
90,30,2000,2000,33.33333333333333,inf,0.0,0.0,0.352143,0.4954108867830771,26225
90,30,2000,2000,42.747818453332314,-3.108522940449449,11.799999999999999,7.8,0.43420000000000003,0.507587518377694,777572
90,30,2000,2000,66.28785678792455,1.3338879700881652,85.1,50.4,0.7221690000000001,0.5066509126690054,288389
90,20,2000,2000,57.90851452654625,-1.3385142356933315,98.0,71.89999999999999,0.582579,0.49547497846067695,670487
90,20,2000,2000,59.59310902164013,-1.573994504354197,87.6,63.2,0.631843,0.49663617382992276,116739
90,20,2000,2000,33.33333333333333,inf,0.0,0.0,0.337296,0.49544227307306876,26225
90,20,2000,2000,39.055058813709486,-6.031816175568168,93.4,92.7,0.372727,0.5078497724766664,777572
90,20,2000,2000,66.08283553506831,1.9794418340904751,70.6,38.3,0.715069,0.5066326526069345,288389
90,10,2000,2000,57.167190067591775,-0.4792422573837202,98.0,72.89999999999999,0.5856509999999999,0.49546716018827575,670487
90,10,2000,2000,58.898201458387945,-0.9095354361740435,55.400000000000006,37.5,0.559866,0.4966213474668895,116739
90,10,2000,2000,33.968552771123036,-2.971605399065736,99.4,99.3,0.326746,0.49534127920021587,26225
90,10,2000,2000,35.56093623890234,-4.50154100127067,97.6,97.39999999999999,0.35654700000000006,0.5076979205142131,777572
90,10,2000,2000,66.20898615694799,1.0738431714071235,82.3,48.3,0.733226,0.5067871485697502,288389
