Dataset Size,Known Datasets,Training Size,Eval Size,F1,P-value,TPR,FPR,AUC,Chunk-level AUC,Seed
70,100,2000,2000,63.933502395040854,-3.0040326655598273,80.30000000000001,50.7,0.7007410000000001,0.5073362204906138,288389
70,90,2000,2000,53.57490876998252,-6.56527200204157,99.5,78.3,0.562484,0.49380437144247535,670487
70,90,2000,2000,56.7493349352098,-5.710888615252623,97.7,73.3,0.6331420000000001,0.49785664549704006,116739
70,90,2000,2000,35.308088706174814,-2.1222744629998815,98.7,97.89999999999999,0.351348,0.49579829454169905,26225
70,90,2000,2000,58.591192357426124,-8.85304941329613,89.1,65.7,0.6451039999999999,0.5084490399112267,777572
70,90,2000,2000,62.5237491160245,-2.0547168504326896,74.9,48.8,0.67453,0.5065611935635257,288389
70,80,2000,2000,51.02472715053283,-6.437976938517847,99.0,81.2,0.536906,0.49406491467976843,670487
70,80,2000,2000,57.20184643462524,-4.6296761904118044,97.89999999999999,72.8,0.631914,0.49791341480924767,116739
70,80,2000,2000,34.16330666441494,-2.4842141715669794,99.3,99.1,0.35892999999999997,0.4957984806209858,26225
70,80,2000,2000,59.001159642696464,-8.389716426466821,90.4,65.9,0.63849,0.5075657182430606,777572
70,80,2000,2000,62.569788472123925,-2.0985975562661423,85.8,57.199999999999996,0.6884239999999999,0.506651622138828,288389
70,70,2000,2000,51.75832584755632,-5.539108158994785,99.2,80.4,0.53351,0.49427848264340046,670487
70,70,2000,2000,56.37490080080803,-5.791925532662205,94.89999999999999,72.3,0.6280169999999999,0.498036277496598,116739
70,70,2000,2000,33.620711135474544,-2.7852172689149195,99.8,99.7,0.346513,0.49611981091163065,26225
70,70,2000,2000,57.705318267480045,-8.133541893325424,91.7,68.60000000000001,0.633139,0.5075098936805125,777572
70,70,2000,2000,63.45508433720014,-1.9168798612369153,82.3,53.1,0.698283,0.506945987118121,288389
70,60,2000,2000,52.54503794626256,-4.5155794679411345,98.9,79.3,0.532568,0.49439754347399234,670487
70,60,2000,2000,56.53568730531611,-6.349146602725268,98.3,73.9,0.6235600000000001,0.4978286874173762,116739
70,60,2000,2000,33.42201520907484,-4.2544161477135995,99.9,99.9,0.344125,0.49640492863683666,26225
70,60,2000,2000,59.9250924159862,-6.610419486032451,90.7,64.7,0.6341519999999999,0.5069100636186683,777572
70,60,2000,2000,62.436768560410016,-1.3462720842997182,84.39999999999999,56.39999999999999,0.67706,0.5064741362962588,288389
70,50,2000,2000,52.106125686020256,-4.309585100358263,99.7,80.2,0.535474,0.4942668154128942,670487
70,50,2000,2000,58.15865869884542,-5.025282117238767,94.0,69.3,0.633092,0.49767730719878905,116739
70,50,2000,2000,33.51028462917356,-2.945731247907407,99.8,99.8,0.3339,0.49593930591696267,26225
70,50,2000,2000,59.69367190648932,-5.792367596265341,78.2,56.39999999999999,0.6120300000000001,0.5069970937985613,777572
70,50,2000,2000,59.322368527427194,-2.7132686428216455,98.6,70.3,0.6736830000000001,0.5063456042476868,288389
70,40,2000,2000,51.27318874142931,-3.3122996170121137,99.0,80.9,0.531184,0.49484319230576757,670487
70,40,2000,2000,55.58616847897684,-4.138410245295451,98.6,75.3,0.611905,0.497151291761172,116739
70,40,2000,2000,33.51028462917356,-2.958374226673914,99.8,99.8,0.36119799999999996,0.49545377810475244,26225
70,40,2000,2000,56.002158772583584,-4.681945664084761,40.699999999999996,26.3,0.527316,0.5074574318601406,777572
70,40,2000,2000,58.24306857694198,-1.3206936726093963,98.1,71.5,0.675353,0.5062672688704513,288389
70,30,2000,2000,52.0576160915948,-2.430561025273355,98.9,79.9,0.5485530000000001,0.4952465693881065,670487
70,30,2000,2000,55.31404870884159,-2.9414869013248497,97.89999999999999,75.3,0.618938,0.4968415118962971,116739
70,30,2000,2000,34.47837671654027,-0.5348024070694037,98.8,98.7,0.386499,0.4954108867830771,26225
70,30,2000,2000,52.15079503191596,-3.5623399208870903,29.799999999999997,19.3,0.495147,0.507587518377694,777572
70,30,2000,2000,62.96171147278014,1.10748346348187,86.0,56.699999999999996,0.6836799999999998,0.5066509126690054,288389
70,20,2000,2000,51.6119850471546,-1.8010738708502958,98.8,80.4,0.5501710000000001,0.49547497846067695,670487
70,20,2000,2000,56.786762288799494,-2.0589275830341247,94.3,71.39999999999999,0.616242,0.49663617382992276,116739
70,20,2000,2000,33.51028462917356,-3.294166105048422,99.8,99.8,0.347519,0.49544227307306876,26225
70,20,2000,2000,40.80362154109544,-6.022833497762204,94.89999999999999,91.3,0.42639900000000003,0.5078497724766664,777572
70,20,2000,2000,62.6888555922708,1.346735240642227,79.7,52.400000000000006,0.684037,0.5066326526069345,288389
70,10,2000,2000,52.761679146043974,-0.7726374591838872,98.4,78.8,0.566809,0.49546716018827575,670487
70,10,2000,2000,59.206010648534225,-1.0866957340948344,64.1,45.5,0.5677559999999999,0.4966213474668895,116739
70,10,2000,2000,34.31000352122054,-2.7747691778832255,99.0,98.9,0.36479999999999996,0.49534127920021587,26225
70,10,2000,2000,35.25914578546157,-4.693333836468998,98.5,97.89999999999999,0.406798,0.5076979205142131,777572
70,10,2000,2000,64.01002506265662,1.4821974773739466,69.1,40.9,0.704186,0.5067871485697502,288389
